id,comment_id,Comment
3868,6343,"Samuel can now set up a LAN and also share resources like internet and documents on a network with ease. He can also write scripts to create, delete, insert and update records in a database."
3887,6366,"He has successfully completed this week's tasks, that is, configuring VLANs on layer 2 devices and setting up database environment for the web application."
3897,6376,She can now set up a LAN with over 20 PCs and also share resources like internet and documents on a network with ease.
3913,6397,"She has successfully completed this week's tasks, that is setting up the database environment for the web App and configuring layer 2 devices."
3924,6413,"Mathew has successfully completed this week's tasks, that is, segmenting a switched network using VLANs, and setting up database environment for a web ."
3935,6426,"I encourage Mercy to complete her assignments at Campus in time. Otherwise, she can now set up a LAN with over 20 PCs and easily share resources (internet, documents..etc) on the network."
3962,6457,"He can now set up a LAN with over 20 PCs and also share resources like internet connection, documents...etc on a network with ease. In addition, he has also successfully set up a database environment for the web app."
3986,6491,"He has successfully completed this week's tasks, that is integrating web pages with a database and setting up / sharing resources on a LAN."
3987,6492,He has successfully set up the database environment for the web app.
3993,6500,"He has successfully completed this week's tasks, that is, setting up  database environment for the web app."
3996,6506,He has successfully set up the database environment for the web app.
4004,6515,"Bhan has successfully completed this week's tasks, that is, setting up the database environment for the web app and perfecting Cisco IOS commands."
4068,6620,-Set up adita app in his local environment. and started working on the  campaigner/Organization with its associated campaigns
4086,6645,He has successfully set up the database environment for the web app.
4159,6744,"He has successfully completed this week's tasks, that is , segmenting a network using VLANs and setting up the database environment for the web application."
4205,6833,Ahmed can now set up a LAN  with over 20 PCs and also share resources like internet connection and documents on a network
4209,6837,"Timothy can now set up a wireless network with ease. He can also share resources like internet, documents.. etc on a network."
4216,6846,"He has successfully completed this week's tasks, that is, setting up the database environment for the web app and setting up a LAN with at least 20 PCs."
4217,6847,"Udoh can now set up a LAN with over 20 PCs and also share resources (internet connection, documents... etc) with ease."
4222,6855,Jonathan has successfully completed this week's tasks. He has perfected cisco IOS commands and can now configure layer 2 and 3 devices with ease. He also set up the database environment for the web application.
4225,6859,He can now set up a LAN with over 20 PCs and also share resources like internet and documents on a network with ease.
4239,6875,"Michael can now set up a LAN with at least 20 PCs . He can also share resources (internet, documents..etc) with ease."
4242,6878,"Derrick can now set up a LAN with over 20 PCs and also share resources like internet connection, documents...etc on a network with ease."
4245,6882,"Joan has successfully completed this week's tasks. She can now set up a LAN with at least 20 PCs and also share resources (internet, documents..etc) with ease."
4248,6885,"She can now set up a LAN with over 20 PCs and also share resources like internet, documents ....etc with ease."
4276,6919,"Brian can now set up a LAN with over 20 PCs and also share resources like internet connection, documents.. etc with ease."
4278,6921,"Owen can now set up a LAN with over 20 PCs and also share resources like internet, documents on a network."
4298,6949,"Richards can now set up a LAN with over 20 PCs and also share resources on a network like (internet connection, documents ...etc) with ease."
4369,7051,"She has managed to complete this week's tasks. That is, setting up database environment for the web app and configuring layer 2 & 3 devices."
4373,7056,Nicholas can now set up a LAN from scratch  and also share resources like internet connection and documents on  a network.
4517,7302,"He can now set up a LAN with over 20 PCs and also share resources like internet, and documents with ease."
4551,7361,"She has successfully completed this week's tasks, that is, configuring layer 2 & 3 devices and setting up the database environment for the web app."
4622,7489,"Dickens can now set up a LAN with over 20 PCs and also share resource like (internet connection, documents... etc) on the network."
4917,8124,He has successfully set up the database environment for the web app.
